,USD,GBP,EUR,JPY100,CHF,AUD,CAD,SGD,HKD100,VND100,KHR100,NZD,MMK100,INR100,AED100,PKR100,NPR100,EGP
3-Apr-25,4.48,5.8421,4.8789,3.0294,5.1011,2.8081,3.1429,3.3292,57.5532,0.0175,0.1117,2.5686,0.214,5.2419,121.9695,1.5991,3.2747,0.0886
4-Apr-25,4.43,5.804,4.9,3.035,5.1659,2.8015,3.1497,3.3206,56.9566,0.0172,0.1104,2.5656,0.2116,5.1919,120.6099,1.5788,3.2408,0.0876
7-Apr-25,4.466,5.7654,4.8979,3.0627,5.2298,2.6798,3.1383,3.3143,57.4608,0.0173,0.1113,2.4804,0.2133,5.2216,121.5867,1.5916,3.2746,0.0873
8-Apr-25,4.485,5.7193,4.9066,3.0384,5.23,2.6876,3.1547,3.3183,57.7146,0.0174,0.1117,2.4863,0.2142,5.2185,122.1056,1.5984,3.2655,0.0873
9-Apr-25,4.501,5.7683,4.9581,3.0957,5.337,2.6833,3.1601,3.3307,57.954,0.0173,0.112,2.4875,0.215,5.2186,122.5412,1.6038,3.2609,0.0878
10-Apr-25,4.47,5.7415,4.911,3.0467,5.2456,2.739,3.1701,3.33,57.6053,0.0172,0.1113,2.5231,0.2135,5.1581,121.6972,1.5929,3.2226,0.0865
11-Apr-25,4.436,5.7746,5.0173,3.0944,5.4207,2.7572,3.1802,3.344,57.1815,0.0172,0.1106,2.5531,0.2119,5.1473,120.7716,1.5806,3.198,0.0864
14-Apr-25,4.428,5.7998,5.0326,3.0988,5.4235,2.7859,3.1919,3.3614,57.0784,0.0172,0.1102,2.5877,0.2115,5.1369,120.5538,1.5784,3.2164,0.0864
15-Apr-25,4.4135,5.8141,4.9996,3.0754,5.3965,2.7926,3.1763,3.3518,56.8999,0.0171,0.1099,2.5969,0.2108,5.1291,120.159,1.5734,3.2059,0.0865
16-Apr-25,4.4175,5.8523,4.9995,3.0916,5.3987,2.7987,3.1666,3.3541,56.9522,0.0171,0.11,2.6048,0.211,5.1541,120.2679,1.5744,3.2187,0.0867
17-Apr-25,4.4105,5.8269,5.0134,3.0928,5.4034,2.8053,3.1801,3.3587,56.833,0.0171,0.1098,2.6115,0.2107,5.1523,120.0773,1.5732,3.2172,0.0863
18-Apr-25,4.408,5.8547,5.0137,3.0955,5.3855,2.8156,3.1835,3.3622,56.7781,0.017,0.1097,2.6322,0.2105,5.1622,120.0093,1.5709,3.2271,0.0862
21-Apr-25,4.3955,5.8667,5.0403,3.1132,5.4132,2.8072,3.1808,3.3646,56.6387,0.0169,0.1095,2.6202,0.2099,5.1484,119.682,1.567,3.2179,0.086
22-Apr-25,4.38,5.8567,5.0331,3.1096,5.3994,2.8074,3.1653,3.3536,56.4382,0.0169,0.1091,2.623,0.2092,5.1443,119.247,1.5604,3.2156,0.0857
23-Apr-25,4.409,5.8664,5.0252,3.1031,5.3589,2.8198,3.1882,3.3624,56.8273,0.017,0.1098,2.6381,0.2106,5.1729,120.0365,1.5699,3.2345,0.0864
24-Apr-25,4.4015,5.8439,4.9937,3.0787,5.3097,2.8011,3.1734,3.3473,56.7237,0.0169,0.1096,2.6187,0.2102,5.157,119.8307,1.5672,3.2203,0.0864
25-Apr-25,4.375,5.822,4.9648,3.0581,5.266,2.8013,3.1554,3.3321,56.3876,0.0168,0.109,2.6187,0.209,5.1277,119.1108,1.5521,3.2069,0.0859
28-Apr-25,4.3765,5.821,4.9735,3.0499,5.2885,2.7955,3.1545,3.3285,56.4215,0.0168,0.109,2.606,0.209,5.1252,119.15,1.558,3.2008,0.086
29-Apr-25,4.3335,5.8184,4.94,3.0465,5.2722,2.7856,3.1317,3.3076,55.8631,0.0167,0.1079,2.5836,0.207,5.0887,117.9794,1.5419,3.1851,0.0852
30-Apr-25,4.324,5.7952,4.922,3.0358,5.2482,2.76,3.1263,3.3056,55.7278,0.0166,0.1077,2.5637,0.2065,5.0743,117.7207,1.5381,3.1694,0.0851
2-May-25,4.325,5.7434,4.8797,2.9649,5.2024,2.7708,3.1249,3.2985,55.7615,0.0166,0.1077,2.5623,0.2066,5.1083,117.7496,1.5385,3.1992,0.0852
5-May-25,4.236,5.6222,4.7966,2.9289,5.1398,2.7303,3.0653,3.2657,54.6521,0.0163,0.1055,2.5198,0.2023,5.0114,115.3281,1.5068,3.13,0.0835
6-May-25,4.222,5.6024,4.7652,2.9318,5.1204,2.7226,3.0507,3.2648,54.4714,0.0163,0.1051,2.5115,0.2017,5.0086,114.9454,1.5016,3.1318,0.0833
7-May-25,4.225,5.6412,4.7918,2.9557,5.1128,2.7465,3.0677,3.2774,54.5049,0.0163,0.1052,2.542,0.2018,5.0116,115.027,1.5026,3.1273,0.0834
8-May-25,4.25,5.6506,4.807,2.9544,5.1581,2.7379,3.0738,3.2852,54.7635,0.0164,0.1058,2.5283,0.203,5.0164,115.7061,1.5115,3.1312,0.0839
9-May-25,4.306,5.7011,4.8341,2.9555,5.1817,2.7515,3.0918,3.3114,55.4051,0.0166,0.1072,2.5371,0.2057,5.0342,117.2371,1.5263,3.1397,0.0851
13-May-25,4.34,5.7195,4.8196,2.936,5.1437,2.7624,3.1039,3.3253,55.6885,0.0167,0.1081,2.54,0.2073,5.1128,118.1579,1.5435,3.1772,0.0859
14-May-25,4.3115,5.7401,4.8254,2.9256,5.1379,2.7906,3.0943,3.3137,55.2962,0.0166,0.1074,2.5625,0.2059,5.056,117.382,1.5303,3.1578,0.0854
15-May-25,4.296,5.7019,4.8079,2.9381,5.1134,2.7636,3.0749,3.3054,55.0462,0.0166,0.107,2.5344,0.2052,5.0307,116.96,1.5248,3.1486,0.0853
16-May-25,4.271,5.6866,4.7857,2.9437,5.126,2.7326,3.0608,3.2948,54.7073,0.0165,0.1064,2.506,0.204,4.9981,116.2778,1.5159,3.12,0.0852
19-May-25,4.3065,5.7332,4.8222,2.9718,5.1584,2.7622,3.0851,3.3192,55.0827,0.0166,0.1071,2.5376,0.2057,5.0368,117.2571,1.5285,3.1477,0.086
20-May-25,4.2915,5.7324,4.8191,2.9547,5.1386,2.7669,3.0738,3.312,54.8536,0.0165,0.1069,2.5421,0.205,5.0237,116.8423,1.5232,3.1405,0.0857
21-May-25,4.2835,5.744,4.8386,2.9711,5.1849,2.7581,3.0811,3.3112,54.7157,0.0165,0.1067,2.5442,0.2046,5.0081,116.6197,1.5199,3.1261,0.0858
22-May-25,4.254,5.7112,4.8187,2.965,5.1567,2.7396,3.0695,3.3,54.3455,0.0164,0.1059,2.5245,0.2032,4.9728,115.8166,1.5099,3.1044,0.0853
23-May-25,4.264,5.7272,4.8173,2.9642,5.1501,2.7364,3.0785,3.3012,54.4631,0.0164,0.1062,2.5177,0.2037,4.9585,116.0888,1.5134,3.0986,0.0855
26-May-25,4.225,5.7293,4.815,2.9636,5.1415,2.7486,3.0797,3.2904,53.9288,0.0163,0.1053,2.5329,0.2018,4.959,115.0255,1.4931,3.0986,0.0847
27-May-25,4.2,5.7047,4.7882,2.9519,5.1238,2.7271,3.0602,3.2745,53.5977,0.0162,0.1046,2.5217,0.2006,4.9368,114.3448,1.4894,3.0849,0.0843
28-May-25,4.241,5.7319,4.8068,2.9425,5.1269,2.7348,3.072,3.2922,54.1058,0.0164,0.1056,2.5215,0.2026,4.9701,115.4642,1.4993,3.1062,0.0852
29-May-25,4.2535,5.7118,4.7788,2.9114,5.1013,2.7312,3.0702,3.2856,54.2798,0.0164,0.1059,2.5323,0.2032,4.9799,115.8172,1.5043,3.1142,0.0854
30-May-25,4.2275,5.7056,4.8075,2.9405,5.1429,2.7253,3.061,3.2848,53.9219,0.0162,0.1052,2.5295,0.2019,4.949,115.1092,1.4991,3.0898,0.0849
3-Jun-25,4.239,5.7426,4.8509,2.9704,5.1885,2.7522,3.0894,3.2982,54.0382,0.0163,0.1054,2.5652,0.2025,4.9664,115.4223,1.5039,3.1028,0.0853
4-Jun-25,4.249,5.7474,4.8366,2.9508,5.1597,2.7451,3.0983,3.2947,54.1636,0.0163,0.1055,2.5503,0.2029,4.9585,115.6946,1.5011,3.1026,0.0855
5-Jun-25,4.2325,5.7395,4.8375,2.9667,5.1764,2.7518,3.0956,3.2942,53.9509,0.0162,0.1052,2.5547,0.2022,4.9287,115.2453,1.5004,3.0793,0.0852
6-Jun-25,4.225,5.7367,4.8376,2.9395,5.1512,2.7503,3.0916,3.2851,53.8508,0.0162,0.1051,2.5534,0.2018,4.9214,115.0411,1.498,3.0779,0.0851
9-Jun-25,4.244,5.743,4.8358,2.9283,5.1599,2.7582,3.0996,3.2915,54.082,0.0163,0.1054,2.554,0.2027,4.9474,115.5475,1.5042,3.0976,0.0855
10-Jun-25,4.231,5.7351,4.8335,2.9277,5.1507,2.7578,3.0885,3.2906,53.9101,0.0162,0.1051,2.5614,0.2021,4.9395,115.2092,1.4996,3.0883,0.0852
11-Jun-25,4.235,5.7141,4.8368,2.9222,5.1508,2.7587,3.0975,3.292,53.959,0.0163,0.1045,2.5611,0.2023,4.9476,115.3134,1.5011,3.0919,0.0855
12-Jun-25,4.223,5.7361,4.8657,2.9317,5.1648,2.7466,3.0905,3.2907,53.8034,0.0162,0.1049,2.5475,0.2017,4.9433,114.9867,1.4965,3.0864,0.0853
13-Jun-25,4.2375,5.7503,4.8981,2.9624,5.2513,2.7446,3.1096,3.3072,53.9902,0.0163,0.1053,2.5484,0.2024,4.9515,115.3815,1.5016,3.0937,0.0851
16-Jun-25,4.248,5.7558,4.9001,2.9422,5.2319,2.7574,3.1258,3.3115,54.1178,0.0163,0.1057,2.5586,0.2029,4.9333,115.6548,1.5013,3.0842,0.0839
17-Jun-25,4.244,5.758,4.902,2.9257,5.2106,2.7643,3.1261,3.3101,54.0675,0.0163,0.1056,2.5691,0.2027,4.9438,115.5585,1.497,3.0818,0.0844
18-Jun-25,4.249,5.7068,4.8832,2.9239,5.2014,2.7548,3.107,3.3042,54.1284,0.0163,0.1058,2.5583,0.2029,4.9238,115.6946,1.4996,3.0792,0.0847
19-Jun-25,4.251,5.7029,4.8808,2.9342,5.1905,2.7623,3.1027,3.3068,54.1553,0.0163,0.1058,2.5587,0.203,4.9192,115.7522,1.4992,3.0722,0.0841
20-Jun-25,4.25,5.7324,4.8971,2.9259,5.2087,2.757,3.1041,3.3089,54.1412,0.0163,0.1056,2.5513,0.203,4.894,115.725,1.4989,3.0627,0.0839
23-Jun-25,4.276,5.7399,4.9131,2.9199,5.2236,2.7531,3.1094,3.3168,54.4727,0.0164,0.1064,2.5461,0.2042,4.9388,116.4377,1.507,3.0864,0.0842
24-Jun-25,4.254,5.7635,4.9344,2.9216,5.238,2.7568,3.0987,3.3168,54.1914,0.0162,0.1058,2.5511,0.2032,4.9134,115.8339,1.4997,3.0646,0.0839
25-Jun-25,4.2365,5.7691,4.9249,2.924,5.2654,2.7531,3.0869,3.3116,53.9688,0.0162,0.1054,2.5502,0.2023,4.93,115.3574,1.4936,3.0795,0.0846
26-Jun-25,4.2325,5.7941,4.9446,2.9252,5.2673,2.7596,3.0863,3.3158,53.9278,0.0162,0.1054,2.56,0.2022,4.9237,115.2485,1.4922,3.073,0.0848
30-Jun-25,4.229,5.7997,4.9555,2.9243,5.2925,2.7615,3.0882,3.3153,53.8743,0.0162,0.1051,2.5645,0.202,4.9488,115.15,1.4909,3.0921,0.0851
1-Jul-25,4.1865,5.7527,4.9392,2.9163,5.2867,2.7528,3.0774,3.2953,53.3312,0.016,0.104,2.551,0.2,4.8851,113.9928,1.4754,3.0511,0.0844
2-Jul-25,4.205,5.7812,4.9651,2.931,5.3198,2.7677,3.0827,3.3043,53.5696,0.0161,0.1044,2.5672,0.2008,4.9107,114.4966,1.4819,3.0729,0.0851
3-Jul-25,4.219,5.7579,4.9812,2.9381,5.3314,2.7759,3.1063,3.3149,53.7463,0.0161,0.1048,2.569,0.2015,4.9273,114.8778,1.4869,3.0766,0.0855
4-Jul-25,4.2315,5.7819,4.9794,2.9262,5.3277,2.7828,3.1177,3.3209,53.9179,0.0162,0.105,2.5725,0.2021,4.953,115.2213,1.4913,3.0999,0.0857
7-Jul-25,4.2225,5.7622,4.9741,2.925,5.3187,2.7613,3.1027,3.3125,53.7905,0.0161,0.1048,2.5508,0.2017,4.9388,114.9543,1.4875,3.0904,0.0856
8-Jul-25,4.24,5.7785,4.9792,2.9009,5.3203,2.7613,3.1049,3.3168,54.0134,0.0162,0.1053,2.5482,0.2025,4.944,115.4496,1.4943,3.0866,0.0854
9-Jul-25,4.2495,5.7736,4.9823,2.8949,5.3369,2.7737,3.1076,3.3203,54.1344,0.0163,0.1056,2.5463,0.203,4.9551,115.7082,1.495,3.0991,0.0855
10-Jul-25,4.244,5.7754,4.9837,2.9104,5.3555,2.7769,3.1026,3.3186,54.0637,0.0162,0.1055,2.5492,0.2027,4.9518,115.5585,1.4957,3.0959,0.0855
11-Jul-25,4.2535,5.7658,4.966,2.9023,5.3339,2.7937,3.1067,3.3208,54.1871,0.0163,0.1058,2.5591,0.2032,4.9612,115.8171,1.4951,3.1042,0.0859
14-Jul-25,4.2525,5.7402,4.9727,2.8937,5.342,2.799,3.1078,3.3227,54.1723,0.0163,0.1058,2.5547,0.2031,4.9549,115.7741,1.495,3.0975,0.0859
15-Jul-25,4.256,5.7181,4.9676,2.8838,5.339,2.7873,3.1063,3.3198,54.2169,0.0163,0.1059,2.5445,0.2033,4.9483,115.8852,1.4958,3.0934,0.0861
16-Jul-25,4.2515,5.6942,4.9349,2.8536,5.3034,2.7747,3.1006,3.3087,54.162,0.0163,0.1057,2.5345,0.2031,4.9459,115.7627,1.4936,3.0964,0.086
17-Jul-25,4.2485,5.693,4.9385,2.8632,5.2964,2.7677,3.1009,3.3071,54.1217,0.0162,0.1056,2.5213,0.2029,4.9467,115.681,1.491,3.0896,0.086
18-Jul-25,4.246,5.703,4.9358,2.8575,5.288,2.7627,3.0913,3.3057,54.0961,0.0162,0.1056,2.5279,0.2028,4.9352,115.6003,1.4898,3.0828,0.0859
21-Jul-25,4.2375,5.6797,4.9233,2.8552,5.284,2.7563,3.0861,3.2975,53.9895,0.0162,0.1053,2.5181,0.2024,4.9187,115.3673,1.4871,3.0741,0.0858
22-Jul-25,4.229,5.7022,4.9431,2.8674,5.2975,2.7567,3.0898,3.3015,53.874,0.0162,0.1052,2.5207,0.202,4.9063,115.15,1.4839,3.0628,0.0859
23-Jul-25,4.223,5.7125,4.9608,2.8837,5.3247,2.7692,3.1063,3.3036,53.7965,0.0162,0.105,2.5363,0.2017,4.892,114.9867,1.4826,3.0558,0.0861
24-Jul-25,4.222,5.7318,4.968,2.8834,5.3264,2.7867,3.1026,3.3085,53.7862,0.0161,0.105,2.552,0.2017,4.8901,114.9469,1.4804,3.0537,0.086
25-Jul-25,4.2205,5.7008,4.961,2.8669,5.3048,2.7832,3.0938,3.3036,53.7664,0.0161,0.1051,2.5469,0.2016,4.8824,114.9186,1.4798,3.0527,0.086
28-Jul-25,4.22,5.6732,4.9644,2.8587,5.3085,2.7774,3.0819,3.2967,53.7638,0.0161,0.1051,2.5434,0.2016,4.8785,114.9081,1.4892,3.0485,0.0863
29-Jul-25,4.235,5.6518,4.9065,2.8483,5.2681,2.7585,3.0818,3.29,53.9525,0.0162,0.1054,2.5251,0.2023,4.8849,115.3134,1.4962,3.054,0.0868
30-Jul-25,4.228,5.6511,4.8907,2.8556,5.2574,2.759,3.0719,3.2868,53.8609,0.0161,0.1051,2.5226,0.2019,4.8537,115.1228,1.4937,3.0437,0.0869
31-Jul-25,4.254,5.6372,4.8642,2.8492,5.2318,2.7409,3.0759,3.2844,54.1938,0.0162,0.1059,2.5122,0.2032,4.8511,115.8308,1.4992,3.0412,0.0873
1-Aug-25,4.2685,5.6389,4.8765,2.8318,5.2513,2.7453,3.0826,3.2895,54.3765,0.0163,0.1062,2.5144,0.2039,4.877,116.2256,1.5037,3.0454,0.0879
4-Aug-25,4.2505,5.637,4.9129,2.8787,5.2703,2.7516,3.0821,3.2961,54.1482,0.0162,0.1058,2.5123,0.203,4.8719,115.7213,1.4983,3.0346,0.0875
5-Aug-25,4.2325,5.6288,4.8978,2.8807,5.236,2.7393,3.074,3.2881,53.9199,0.0162,0.1053,2.5031,0.2022,4.8272,115.2453,1.4924,3.0177,0.0874
6-Aug-25,4.2275,5.623,4.8929,2.8642,5.2356,2.7382,3.069,3.2829,53.8538,0.0161,0.1054,2.4989,0.2019,4.816,115.1092,1.4899,3.0091,0.0873
7-Aug-25,4.2265,5.6417,4.9249,2.8638,5.2402,2.7457,3.0752,3.2863,53.8463,0.0161,0.1053,2.5057,0.2019,4.8171,115.082,1.4885,3.0108,0.0872
8-Aug-25,4.2295,5.688,4.9369,2.8744,5.2465,2.7583,3.0786,3.2973,53.8814,0.0161,0.1054,2.5221,0.202,4.8373,115.1637,1.4899,3.014,0.0871
11-Aug-25,4.243,5.7039,4.942,2.8734,5.2535,2.7647,3.0839,3.3014,54.052,0.0162,0.1056,2.5231,0.2027,4.8498,115.5171,1.4951,3.025,0.0875
12-Aug-25,4.2375,5.6912,4.9223,2.8554,5.2192,2.7616,3.0751,3.2931,53.9819,0.0162,0.1055,2.5177,0.2024,4.835,115.3815,1.4927,3.0211,0.0874
13-Aug-25,4.223,5.7021,4.9325,2.8572,5.2362,2.7555,3.0648,3.2914,53.7989,0.0161,0.1054,2.5137,0.2017,4.8211,114.9867,1.4876,3.0089,0.0872
14-Aug-25,4.199,5.705,4.9177,2.8626,5.2165,2.7516,3.0534,3.2823,53.4979,0.016,0.1044,2.5127,0.2006,4.8005,114.3332,1.48,3.0012,0.0869
15-Aug-25,4.222,5.7143,4.9197,2.8631,5.2275,2.7437,3.0568,3.2873,53.863,0.0161,0.105,2.5001,0.2017,4.8145,114.9594,1.4881,3.0138,0.0874
18-Aug-25,4.2135,5.7106,4.9304,2.858,5.2235,2.7443,3.0516,3.2845,53.8236,0.016,0.1048,2.4992,0.2012,4.813,114.7155,1.4851,3.0077,0.0872
19-Aug-25,4.2285,5.7095,4.9298,2.8614,5.2372,2.746,3.0619,3.2918,54.0705,0.0161,0.1052,2.5064,0.202,4.8404,115.1364,1.4902,3.0253,0.0874
20-Aug-25,4.2295,5.7016,4.9227,2.8661,5.231,2.7285,3.0494,3.2899,54.1993,0.0161,0.1052,2.4922,0.202,4.8559,115.1637,1.4907,3.04,0.0873
21-Aug-25,4.225,5.6854,4.9206,2.8666,5.2524,2.7156,3.0442,3.2864,54.0848,0.016,0.1054,2.4594,0.2018,4.8553,115.0411,1.489,3.0328,0.087
22-Aug-25,4.231,5.6782,4.9143,2.8496,5.2309,2.7184,3.0422,3.2835,54.153,0.016,0.1053,2.4603,0.2021,4.8469,115.1967,1.4912,3.0299,0.0873
25-Aug-25,4.2,5.669,4.9132,2.8497,5.2304,2.7233,3.0356,3.2743,53.748,0.0159,0.1044,2.4631,0.2006,4.8093,114.3588,1.4805,2.9988,0.0867
26-Aug-25,4.2065,5.6708,4.8993,2.8593,5.2355,2.7302,3.0382,3.2771,53.8697,0.016,0.1046,2.4633,0.2009,4.8015,114.5405,1.4827,3.0017,0.0867
27-Aug-25,4.2175,5.6816,4.9079,2.8577,5.245,2.7386,3.0489,3.2792,54.1507,0.016,0.1049,2.4691,0.2014,4.8102,114.8275,1.4866,3.0062,0.0868
28-Aug-25,4.227,5.709,4.9226,2.8697,5.2722,2.7528,3.067,3.2891,54.2859,0.016,0.1051,2.4768,0.2019,4.8221,115.0956,1.49,3.0129,0.0869
29-Aug-25,4.2055,5.681,4.9099,2.8643,5.2434,2.7485,3.0593,3.2795,53.9713,0.0159,0.1046,2.4762,0.2009,4.8013,114.4961,1.4813,2.9994,0.0867
2-Sep-25,4.2255,5.7203,4.9457,2.8684,5.274,2.769,3.0734,3.2908,54.1991,0.016,0.1051,2.4945,0.2018,4.7982,115.0422,1.4892,2.9943,0.0871
3-Sep-25,4.2305,5.6587,4.9213,2.8439,5.2507,2.7562,3.0677,3.2811,54.1896,0.0161,0.1052,2.4778,0.2021,4.8075,115.1909,1.4908,2.9992,0.0872
4-Sep-25,4.223,5.6768,4.9236,2.8531,5.2518,2.7648,3.0606,3.2778,54.1549,0.016,0.105,2.4846,0.2017,4.7949,114.9867,1.4878,2.9967,0.087
8-Sep-25,4.221,5.6969,4.9438,2.8455,5.2868,2.7671,3.0503,3.2839,54.1341,0.016,0.1049,2.4866,0.2016,4.7864,114.9306,1.4876,2.9887,0.0871
9-Sep-25,4.2095,5.7075,4.9552,2.8566,5.3113,2.7764,3.0494,3.2829,54.0182,0.0159,0.1047,2.5023,0.2011,4.7846,114.6191,1.483,2.9806,0.0872
10-Sep-25,4.2175,5.7033,4.9334,2.8605,5.2858,2.7785,3.0438,3.2858,54.1417,0.016,0.1049,2.4999,0.2014,4.7804,114.8369,1.4858,2.9918,0.0878
11-Sep-25,4.2175,5.7052,4.9319,2.86,5.2772,2.7878,3.0408,3.2876,54.1417,0.016,0.1052,2.5037,0.2014,4.7897,114.8369,1.4858,2.9918,0.0877
12-Sep-25,4.213,5.7185,4.9433,2.8615,5.2924,2.8094,3.0445,3.287,54.0971,0.016,0.1048,2.5181,0.2012,4.7713,114.7144,1.4842,2.9771,0.0874
17-Sep-25,4.19,5.7164,4.9677,2.8601,5.3254,2.7989,3.0477,3.2831,53.8668,0.0159,0.1042,2.5052,0.2001,4.7667,114.0881,1.4767,2.974,0.0871
18-Sep-25,4.193,5.714,4.9582,2.854,5.317,2.7886,3.0455,3.2805,53.9248,0.0159,0.1043,2.4829,0.2003,4.7786,114.1698,1.4774,2.9841,0.0871
19-Sep-25,4.204,5.696,4.955,2.8403,5.3051,2.7795,3.0472,3.2778,54.0551,0.0159,0.1046,2.4741,0.2008,4.7661,114.4553,1.4815,2.9813,0.0872
22-Sep-25,4.211,5.6714,4.9418,2.8425,5.2866,2.7729,3.0541,3.2756,54.1866,0.016,0.1048,2.4634,0.2011,4.7798,114.6474,1.4839,2.9876,0.0874
23-Sep-25,4.2005,5.6793,4.9593,2.8445,5.3033,2.7711,3.0377,3.2761,54.0605,0.0159,0.1045,2.4634,0.2006,4.7589,114.374,1.4801,2.9728,0.0872
24-Sep-25,4.2,5.6763,4.9577,2.8422,5.3027,2.7699,3.0339,3.2714,54.0266,0.0159,0.1045,2.4593,0.2006,4.7293,114.3604,1.4816,2.9574,0.0872
25-Sep-25,4.216,5.6737,4.9525,2.8376,5.3068,2.7798,3.0346,3.2749,54.2035,0.016,0.1049,2.4518,0.2014,4.749,114.7961,1.487,2.9709,0.0875
26-Sep-25,4.2235,5.6365,4.9295,2.8216,5.2807,2.7613,3.03,3.2645,54.2709,0.016,0.1051,2.4351,0.2017,4.7578,115.0003,1.4895,2.977,0.0878
29-Sep-25,4.215,5.6584,4.9408,2.8255,5.2916,2.7636,3.0265,3.2658,54.176,0.016,0.1048,2.4356,0.2013,4.7532,114.7673,1.4877,2.9693,0.0876
30-Sep-25,4.2145,5.6582,4.94,2.8325,5.282,2.7727,3.0274,3.2659,54.1518,0.016,0.1048,2.4358,0.2013,4.7512,114.7584,1.4866,2.9674,0.0877
1-Oct-25,4.2105,5.6591,4.9414,2.843,5.2872,2.7808,3.0232,3.2621,54.1067,0.0159,0.1047,2.4385,0.2011,4.7406,114.6463,1.4861,2.9637,0.088
2-Oct-25,4.2025,5.6606,4.9295,2.855,5.2719,2.7766,3.0137,3.2621,54.0125,0.0159,0.1045,2.444,0.2007,4.7388,114.4285,1.483,2.9614,0.0878
3-Oct-25,4.212,5.6628,4.9384,2.8584,5.2822,2.7801,3.0161,3.2675,54.1253,0.016,0.1047,2.4516,0.2012,4.7475,114.6872,1.4842,2.9681,0.0882
6-Oct-25,4.216,5.6671,4.9401,2.8162,5.2932,2.7819,3.0209,3.2638,54.1718,0.016,0.1048,2.4573,0.2014,4.7512,114.7945,1.4881,2.9681,0.0885
7-Oct-25,4.213,5.68,4.9332,2.7994,5.2987,2.7846,3.0202,3.2612,54.1298,0.016,0.1047,2.456,0.2012,4.7491,114.7144,1.4871,2.9658,0.0885
8-Oct-25,4.219,5.66,4.9139,2.77,5.2804,2.7734,3.0231,3.2606,54.2068,0.016,0.1047,2.4455,0.2015,4.7529,114.8778,1.4895,2.9702,0.0887
9-Oct-25,4.2135,5.6503,4.9028,2.759,5.26,2.7782,3.0206,3.2535,54.1497,0.016,0.1046,2.4402,0.2012,4.7461,114.728,1.4875,2.9655,0.0886
10-Oct-25,4.2225,5.6182,4.8848,2.7606,5.2366,2.7727,3.0124,3.2513,54.2584,0.016,0.1047,2.4294,0.2017,4.7549,114.9731,1.4908,2.9723,0.0888
13-Oct-25,4.2245,5.6399,4.9078,2.7821,5.273,2.7521,3.0189,3.258,54.2894,0.016,0.1048,2.423,0.2018,4.7596,115.0259,1.4916,2.977,0.0883
14-Oct-25,4.228,5.6387,4.888,2.7731,5.2554,2.7562,3.0118,3.2554,54.3546,0.016,0.1048,2.4195,0.2019,4.7679,115.1103,1.4926,2.98,0.0886
15-Oct-25,4.2245,5.6306,4.9049,2.7876,5.273,2.7442,3.0077,3.2554,54.3484,0.016,0.1047,2.4128,0.2018,4.7583,115.0338,1.491,2.9732,0.0885
16-Oct-25,4.2255,5.6717,4.9284,2.8037,5.3124,2.7417,3.0097,3.2642,54.3578,0.016,0.1047,2.421,0.2018,4.8121,115.0547,1.4927,2.9983,0.0888
17-Oct-25,4.222,5.6773,4.9425,2.8102,5.3352,2.7375,3.0069,3.266,54.3417,0.016,0.1046,2.4184,0.2017,4.8034,114.9594,1.4905,3.0046,0.0887
21-Oct-25,4.2215,5.6629,4.9193,2.8018,5.3312,2.7539,3.0085,3.2648,54.3357,0.016,0.1043,2.4276,0.2016,4.8031,114.9458,1.492,2.9989,0.0889
22-Oct-25,4.229,5.655,4.908,2.7892,5.3132,2.7434,3.0177,3.258,54.4182,0.0161,0.1046,2.4281,0.202,4.8058,115.15,1.4927,3.0042,0.089
23-Oct-25,4.2305,5.646,4.9093,2.7804,5.312,2.7467,3.0239,3.2582,54.4336,0.0161,0.1046,2.4285,0.2021,4.8182,115.1909,1.4939,3.0053,0.0889
24-Oct-25,4.229,5.6373,4.9133,2.7704,5.3185,2.7546,3.0233,3.2572,54.4164,0.0161,0.1047,2.4344,0.202,4.8178,115.1375,1.4928,3.0042,0.0889
27-Oct-25,4.219,5.6212,4.9088,2.7594,5.3043,2.7552,3.0167,3.2525,54.3122,0.016,0.1045,2.4308,0.2015,4.8033,114.8809,1.4898,2.9971,0.0888
28-Oct-25,4.2055,5.6146,4.9017,2.7578,5.2953,2.758,3.0072,3.2456,54.1468,0.016,0.1042,2.4293,0.2009,4.7693,114.4977,1.485,2.9784,0.0886
29-Oct-25,4.188,5.5585,4.8809,2.7619,5.2812,2.763,3.0045,3.2382,53.9145,0.0159,0.1039,2.4207,0.2,4.7472,114.0337,1.4789,2.9654,0.0884
30-Oct-25,4.194,5.5378,4.8701,2.7477,5.2445,2.7624,3.0093,3.235,53.9723,0.0159,0.104,2.4222,0.2003,4.749,114.197,1.4814,2.9719,0.0887
31-Oct-25,4.198,5.5244,4.8588,2.7277,5.2396,2.7526,3.0026,3.2305,54.0307,0.0159,0.1041,2.4101,0.2005,4.7363,114.2951,1.4826,2.958,0.0889
3-Nov-25,4.1975,5.5134,4.838,2.7226,5.2146,2.7466,2.9934,3.2234,54.0045,0.016,0.1043,2.4003,0.2005,4.7286,114.2923,1.4823,2.9554,0.0889
4-Nov-25,4.2025,5.5156,4.8367,2.7229,5.1928,2.7472,2.9881,3.2177,54.0577,0.016,0.1042,2.3935,0.2007,4.7367,114.4316,1.4869,2.9585,0.089
5-Nov-25,4.2025,5.4714,4.8262,2.7423,5.1908,2.7209,2.9797,3.2135,54.0549,0.016,0.1042,2.3704,0.2007,4.7362,114.4285,1.4869,2.9625,0.0888
